OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD
1183,Point,1675,월계문화체육센터,노원구,서울특별시 노원구 월계로 280,37.626942,127.05513,11350102
1184,Point,1677,육군사관학교 앞,노원구,서울특별시 노원구 화랑로 570,37.623165,127.0905,11350103
1185,Point,1678,성서대학교 밀알관,노원구,서울특별시 노원구 동일로214길 32,37.648438,127.064446,11350105
1186,Point,1679,삼육대 도서관,노원구,서울특별시 노원구 화랑로 815,37.64283,127.106667,11350103
1187,Point,1680,삼육대 제3과학관,노원구,서울특별시 노원구 화랑로 653,37.642654,127.108383,11350103
1188,Point,1681,현대6차 아파트,노원구,서울특별시 노원구 중계로8길 20,37.645802,127.08226,11350106
1189,Point,1682,중계종합사회복지관 교차로,노원구,서울특별시 노원구 덕릉로 662,37.657455,127.075546,11350106
1190,Point,1683,노원문화예술회관,노원구,중계동 391-1 ,37.650459,127.080887,11350106
1191,Point,1684,태릉입구역 5번출구,노원구,동일로 986앞,37.61832,127.07563,11350103
1192,Point,1685,불암고등학교 앞 횡단보도,노원구,중계로 155,37.64819,127.080483,11350106
1193,Point,1686,상계주공10단지 종합상가 앞,노원구,노원구 동일로227길 85,37.66114,127.058052,11350105
1194,Point,1688,마들역 7번출구,노원구,노원구 동일로 1530-1,37.665661,127.057297,11350105
1195,Point,1689,마들역 3번출구,노원구,노원구 상계동 650,37.665249,127.057892,11350105
1196,Point,1690,도봉운전면허시험장 버스정류장 옆,노원구,노원구 상계동 694-1,37.65773,127.059311,11350105
1197,Point,1691,노원정보도서관,노원구,노원구 상계동 433-4,37.660709,127.065331,11350105
1198,Point,1692,온곡초교 교차로,노원구,노원구 상계동 456-23,37.664188,127.06601,11350105
1199,Point,1693,원자력 병원,노원구,노원구 노원로 75,37.628189,127.082108,11350103
1200,Point,1696,수락리버시티4단지,노원구,상계동 1195-1 ,37.686451,127.052834,11350105
1201,Point,1697,상계주공2단지 219동,노원구,상계동 740 ,37.650249,127.057152,11350105
1202,Point,1702,녹천역 1번출구 앞,도봉구,서울특별시 도봉구 덕릉로 376,37.645821,127.050423,11320107
1203,Point,1703,도봉산광역환승센터앞,도봉구,서울특별시 도봉구 도봉로 955,37.68972,127.045197,11320108
1204,Point,1705,도봉구청 정문앞,도봉구,서울특별시 도봉구 마들로 656,37.669224,127.046516,11320106
1205,Point,1706,기업은행 앞,도봉구,서울특별시 도봉구 도봉로 683,37.665665,127.042671,11320106
1206,Point,1707,도봉구민회관,도봉구,서울특별시 도봉구 도봉로 552,37.654461,127.038513,11320107
1207,Point,1708,보건소사거리(다비치안경창동점),도봉구,서울특별시 도봉구 해등로 150,37.65683,127.039848,11320107
1208,Point,1709,쌍문역4번출구 주변,도봉구,서울특별시 도봉구 도봉로 지하 486-1,37.650127,127.035347,11320105
1209,Point,1713,쌍문동 이안아파트 앞,도봉구,도봉구 쌍문동 315-488,37.651653,127.028488,11320105
1210,Point,1714,도봉문화정보도서관 삼거리,도봉구,서울특별시 도봉구 덕릉로 315,37.64463,127.044609,11320107
1211,Point,1715,서울특별시교육청도봉도서관,도봉구,서울특별시 도봉구 삼양로556,37.653179,127.012787,11320105
1212,Point,1716,하나로마트 창동점,도봉구,서울특별시 도봉구 마들로11길 20,37.654202,127.050728,11320107
1213,Point,1717,시립창동운동장 입구,도봉구,서울특별시 도봉구 창동 1-24,37.655708,127.050102,11320107
1214,Point,1719,신도봉사거리 버스정류장,도봉구,서울특별시  도봉구 도봉로 771,37.673283,127.043991,11320108
1215,Point,1720,도봉구청 옆(중랑천변),도봉구,서울특별시 도봉구 마들로 656,37.668671,127.047981,11320106
1216,Point,1721,창동역 2번출구,도봉구,서울특별시 창동 74-2 ,37.653015,127.046997,11320107
1217,Point,1722,창동청소년수련관,도봉구,서울특별시 도봉구 노해로69길 132,37.657799,127.050049,11320107
1218,Point,1723,방학동학마을도서관,도봉구,서울특별시 도봉구 시루봉로 128,37.662079,127.027718,11320106
1219,Point,1725,창1동주민센터,도봉구,서울특별시 도봉구 해등로 46,37.647503,127.043312,11320107
1220,Point,1726,삼익세라믹아파트교차로,도봉구,서울특별시 도봉구 해등로 189,37.658588,127.03521,11320105
1221,Point,1727,서울도봉초등학교인근,도봉구,서울특별시 도봉구 도봉로173길 96,37.678677,127.040764,11320108
1222,Point,1728,서울북부지방법원,도봉구,도봉구 도봉동 626-154,37.677719,127.046814,11320108
1223,Point,1729,파리바게트앞,도봉구,도봉구 도봉동 637-103,37.68401,127.045792,11320108
1224,Point,1730,도봉산역 교차로 앞,도봉구,도봉구 도봉동 637-2,37.687592,127.045502,11320108
1225,Point,1731,도봉고등학교 맞은편,도봉구,도봉구 도봉동 282-275,37.68763,127.042213,11320108
1226,Point,1732,우리은행 앞,도봉구,도봉구 방학동726-40,37.667599,127.042999,11320106
1227,Point,1733,방학사거리 (봄마당 앞),도봉구,도봉구 방학동 726-149,37.662979,127.041939,11320106
1228,Point,1734,쌍문현대1차아파트 108동 앞,도봉구,도봉구 쌍문동 59-1,37.65815,127.032669,11320105
1229,Point,1735,"도봉역 1,2번 출구사이 건너편",도봉구,도봉구 도봉동 637-107,37.679119,127.044983,11320108
1230,Point,1736,버스정류장 앞,도봉구,도봉구 창동 703-2,37.652241,127.037064,11320107
1231,Point,1737,하나은행 (창동점),도봉구,도봉구 창동 703-18,37.639702,127.038834,11320107
1232,Point,1738,창동주공17단지 상가앞,도봉구,도봉구 창동 35-1,37.646309,127.052742,11320107
1233,Point,1741,제일강산수산입구,도봉구,도봉구 창동 703-9,37.645199,127.032982,11320107
1234,Point,1742,북한산 코오롱 하늘채,도봉구,도봉구 쌍문동 416-13,37.648891,127.023018,11320105
1235,Point,1743,창동19단지아파트 관리사무소앞,도봉구,서울시 도봉구 창4동33번지,37.650391,127.052193,11320107
1236,Point,1744,KT방학지사 앞,도봉구,도봉구 방학동 726-92,37.665272,127.043144,11320106
1237,Point,1746, 다이소방학점 앞,도봉구, 도봉구 방학동 726-65,37.666233,127.04332,11320106
1238,Point,1748, 피자헛 앞(도봉병원 옆),도봉구, 도봉구 방학동 726-17,37.668983,127.043762,11320106
1239,Point,1749, ESA아파트 상가 앞,도봉구, 도봉구 방학동 726-73,37.666271,127.04599,11320106
1240,Point,1750, 창포원 남쪽 입구,도봉구, 도봉구 도봉동 22-25,37.688267,127.048897,11320108
1241,Point,1751, 창원초등학교 교차로,도봉구, 도봉구 창동 315,37.652122,127.041702,11320107
1242,Point,1752, 창동 주공 4단지 입구 옆,도봉구, 도봉구 창동 34,37.645481,127.048576,11320107
1243,Point,1754, 창동시장입구 사거리,도봉구, 도봉구 쌍문동 83-7,37.646896,127.033432,11320105
1244,Point,1756,서울북부광역등기국,도봉구,서울시 도봉구 노해로 325,37.651447,127.044708,11320107
1245,Point,1757,솔밭공원역 1번출구 앞,도봉구,삼양로590,37.655685,127.013382,11320105
1246,Point,1758,북서울교회 버스정류소 앞,도봉구,삼양로606,37.65728,127.013756,11320105
1247,Point,1759,서울북부지방법원 앞,도봉구,마들로749,37.677219,127.048637,11320108
1248,Point,1761,방학중학교 앞,도봉구,시루봉로188,37.665623,127.03109,11320106
1249,Point,1762,북한산 한신휴플러스APT앞,도봉구,도봉로136가길73,37.655338,127.042419,11320107
1250,Point,1765,쌍문역 1번 출구(양산부인과 빌딩),도봉구,도봉로496,37.64967,127.035614,11320107
1251,Point,1767,태양중앙교회 앞,도봉구,방학로172,37.66251,127.033279,11320106
1252,Point,1768,신동아타워 버스정류소,도봉구,방학로210,37.662052,127.028755,11320106
1253,Point,1770,도봉한신아파트 주변,도봉구,도봉구 도봉동 646-1,37.685234,127.049858,11320108
1254,Point,1771,성원APT버스정류소,도봉구,시루봉로6길86,37.657967,127.03009,11320105
1255,Point,1772,시립도봉노인복지관 버스정류소,도봉구,해등로190,37.658051,127.035759,11320105
1256,Point,1774,반석교회(쌍문동),도봉구,노해로239,37.651348,127.034729,11320105
1257,Point,1775,신원리베르텔 앞,도봉구,노해로341(연안식당 창동점 앞),37.651287,127.045547,11320107
1258,Point,1804,독산역 2번출구 자전거주차장,금천구,서울특별시 금천구 벚꽃로 115,37.46653,126.888718,11545101
1259,Point,1805,서울디지털운동장 앞,금천구,서울특별시 금천구 가산디지털2로 151,37.482288,126.877769,11545101
1260,Point,1806,에이스하이엔드타워9차 앞,금천구,서울특별시 금천구 가산디지털1로 233,37.486214,126.878639,11545101
1261,Point,1808,에이스하이엔드타워8차 앞,금천구,서울특별시 금천구 가산디지털1로 84,37.473209,126.884941,11545101
1262,Point,1809,LG전자 별관동(호서대 벤처타워 맞은편),금천구,서울특별시 금천구 가산디지털1로 63,37.470779,126.885155,11545101
1263,Point,1812,갑을그레이트밸리 앞,금천구,서울특별시 금천구 디지털로9길 32,37.479031,126.887299,11545101
1264,Point,1814,두산위브아파트 옆 상가건물 앞,금천구,서울특별시 금천구 가산로 99,37.47422,126.894127,11545101
1265,Point,1816,금천폭포공원 앞,금천구,서울특별시 금천구 시흥대로38길 61,37.446861,126.903831,11545103
1266,Point,1819,금천구청 앞 자전거거치대,금천구,서울특별시 금천구 시흥대로73길 70,37.456478,126.895927,11545103
1267,Point,1820,신한은행 시흥대로금융센터지점,금천구,서울특별시 금천구 시흥대로 446,37.44334,126.903358,11545103
1268,Point,1821,홈플러스 시흥점 맞은편 다비치안경 앞,금천구,서울특별시 금천구 시흥대로 198,37.451458,126.902115,11545103
1269,Point,1822,서울 시흥동우체국 앞,금천구,서울특별시 금천구 시흥대로 217,37.452991,126.900909,11545103
1270,Point,1823,상신정비공업 앞,금천구,서울특별시 금천구 시흥대로 287,37.458912,126.89859,11545103
1271,Point,1824,독산근린공원 입구,금천구,서울특별시 금천구 독산동 ,37.46455,126.883728,11545102
1272,Point,1825,한신아파트 앞 육교 아래,금천구,서울특별시 금천구 금하로1길 70,37.4547,126.891052,11545102
1273,Point,1826,한신코아 앞,금천구,서울특별시 금천구 한내로 62,37.456841,126.888344,11545102
1274,Point,1827,독산보도육교 앞 자전거 보관소,금천구,서울특별시 금천구 서부샛길 70,37.456726,126.893066,11545102
1275,Point,1828,한양수자인아파트 앞,금천구,서울특별시 금천구 시흥대로150길 6,37.475319,126.898888,11545102
1276,Point,1829,홈플러스 금천점 앞,금천구,서울특별시 금천구 시흥대로 391,37.469139,126.897201,11545102
1277,Point,1830,빅마켓 금천점 앞,금천구,서울특별시 금천구 두산로 71,37.47023,126.895073,11545102
1278,Point,1831,메이퀸웨딩컨벤션 앞,금천구,서울특별시 금천구 시흥대로 435,37.4725,126.897957,11545102
1279,Point,1833,독산역 1번출구 앞 자전거보관소,금천구,서울특별시 금천구 벚꽃로 115,37.466541,126.890282,11545102
1280,Point,1834,월드메르디앙 벤처센터 2차,금천구,서울특별시 금천구 가산디지털2로 123,37.479084,126.879044,11545101
1281,Point,1835,STX V타워,금천구,서울특별시 금천구 가산디지털1로 128,37.47707,126.88443,11545101
1282,Point,1836,금천구립 독산도서관,금천구,서울특별시 금천구 독산로54길 114,37.467403,126.908142,11545102
1283,Point,1839,수출의 다리 아래,금천구,서울특별시 가산동 60-35,37.477436,126.886154,11545101
1284,Point,1840,솔브레인이엔지 뒤편,금천구,서울특별시 가산동 219-18,37.475552,126.888458,11545101
1285,Point,1841,가산동 주민센터,금천구,서울특별시 가산동 144-3,37.476952,126.891869,11545101
1286,Point,1842,한울중학교,금천구,서울특별시 시흥동 1000-3,37.462574,126.90686,11545103
1287,Point,1843,독산고등학교,금천구,서울특별시 독산동 906-42,37.477097,126.911133,11545102
1288,Point,1845,롯데캐슬골드파크1차 서문,금천구,서울특별시 금천구 벚꽃로40 ,37.460289,126.892189,11545102
1289,Point,1846,롯데캐슬골드파크1차 동문,금천구,서울특별시 금천구 독산동 441-19 ,37.460171,126.896042,11545102
1290,Point,1847,독산주공 14단지 버스정류소,금천구,서울특별시 금천구 안양천로,37.460934,126.887169,11545102
1291,Point,1848,벽산 디지털밸리 5차,금천구,서울특별시 금천구 가산동 60-73 ,37.476276,126.885391,11545101
1292,Point,1849,대륭포스트타워5차,금천구,서울특별시 금천구 디지털로9길 68,37.481354,126.88694,11530103
1293,Point,1850,코오롱테크노밸리,금천구,서울특별시 금천구 디지털로9길 56,37.48016,126.886368,11545101
1294,Point,1851,가산디지털단지 7번출구,금천구,서울특별시 금천구 벚꽃로 309,37.481232,126.881485,11545101
1295,Point,1852,혜명양로원 담장 옆,금천구,금하로29길36(시흥동),37.451771,126.913399,11545103
1296,Point,1853,서울디자인직업전문학교 앞,금천구,금천구 가산로70(가산동),37.472481,126.895866,11545102
1297,Point,1854,가산아네스트 오피스텔 앞,금천구,금천구 남부순환로1314(가산동),37.47818,126.897407,11545102
1298,Point,1855,성지아파트 옆 도로변,금천구,금천구 시흥대로51길55,37.451321,126.897621,11545103
1299,Point,1856,모두의학교,금천구,금천구 남부순환로 128길 42,37.478409,126.907371,11545102
1300,Point,1857,주공14단지,금천구,금천구 한내로 69-54,37.46056,126.887093,11545102
1301,Point,1858,500번·507번 버스 종점 앞,금천구,금천구 시흥동 1001-34,37.437271,126.902687,11545103
1302,Point,1859,대륭테크노타운 18차,금천구,금천구 가산동 668,37.467999,126.886841,11545101
1303,Point,1861,IBK기업은행 석수역 지점 앞,금천구,시흥대로46 IBK기업은행 석수역 지점,37.436981,126.903297,11545103
1304,Point,1862,스타즈호텔독산 빌딩 앞,금천구,시흥대로 315,37.461346,126.897583,11545102
1305,Point,1863,위너스 스포츠클럽 골프연습장옆,금천구,시흥대로 302 옆,37.460537,126.898605,11545102
1306,Point,1864,산호시티빌 옆,금천구,시흥대로 251 옆,37.45652,126.899551,11545103
1307,Point,1865,금천구청앞(M빌딩),금천구,시흥대로67 옆,37.456333,126.896454,11545103
1308,Point,1866,서울안천초등학교 옆,금천구,한내로 69-16,37.457779,126.889427,11545102
1309,Point,1867,대륭포스트타워6차 앞,금천구,벚꽃로 298,37.480888,126.883804,11545101
1310,Point,1868,우리은행 시흥남자동화점 앞,금천구,시흥대로155,37.447853,126.902885,11545103
1311,Point,1869,롯데캐슬골드파크3차 301동 앞,금천구,"시흥대로291, 롯데캐슬3차 301동 앞",37.459019,126.896713,11545102
1312,Point,1870,독산3동주민센터 앞,금천구,독산로 317,37.475071,126.903358,11545102
1313,Point,1901,신도림동주민센터 앞,구로구,서울특별시 구로구 신도림로 40,37.507332,126.87973,11530101
1314,Point,1904,도림천역 1번 출구 앞,구로구,서울특별시 구로구 경인로67길 160,37.51424,126.882874,11530101
1315,Point,1906,신도림역 1번 출구 앞,구로구,서울특별시 구로구 경인로 688,37.50972,126.890099,11530101
1316,Point,1907,구일우성(아) 육교 밑,구로구,서울특별시 구로구 구일로2길 59,37.489632,126.876259,11530102
1317,Point,1908,해원리바파크 육교 밑,구로구,서울특별시 구로구 구일로 110,37.495285,126.872162,11530102
1318,Point,1910,낙원교회 맞은편,구로구,서울특별시 구로구 구로동로42길 43,37.497505,126.884377,11530102
1319,Point,1911,구로디지털단지역 앞,구로구,서울특별시 구로구 시흥대로 577-2,37.48494,126.901321,11530102
1320,Point,1912,한신휴아파트 앞,구로구,서울특별시 구로구 디지털로31길 120,37.4888,126.890663,11530102
1321,Point,1913,구로리공원,구로구,서울특별시 구로구 구로중앙로 13,37.491032,126.892151,11530102
1322,Point,1914,대림역4번출구,구로구,서울특별시 구로구 도림천로 351,37.494404,126.894447,11530102
1323,Point,1916,구로중학교앞,구로구,서울특별시 구로구 구로중앙로 48,37.494141,126.889984,11530102
1324,Point,1920,서울미래초등학교 사거리,구로구,서울특별시 구로구 새말로 73,37.504379,126.888298,11530102
1325,Point,1924,삼부르네상스파크빌,구로구,서울특별시 구로구 남부순환로 1299,37.478741,126.895096,11530103
1326,Point,1925,동양미래대학교 정문 옆,구로구,서울특별시 구로구 경인로 445,37.499889,126.867699,11530106
1327,Point,1928,고척스카이돔구장 광장,구로구,서울특별시 구로구 경인로 430,37.49947,126.868401,11530106
1328,Point,1929,고척근린공원 고척도서관 앞,구로구,서울특별시 구로구 고척로45길 31,37.503815,126.851959,11530106
1329,Point,1930,개봉지구대 개봉치안센터,구로구,서울특별시 구로구 경인로 293,37.497684,126.853729,11530107
1330,Point,1931,개봉역2번출구A,구로구,서울특별시 구로구 경인로40길 47,37.494995,126.858254,11530107
1331,Point,1933,개봉푸르지오아파트 상가,구로구,서울특별시 구로구 남부순환로 775,37.501705,126.847282,11530107
1332,Point,1936,개봉역 1번 출구 자전거보관서쪽,구로구,서울특별시 구로구 경인로40길 47,37.494282,126.859215,11530107
1333,Point,1937,한진아파트 입구,구로구,서울특별시 구로구 개봉로3길 87,37.486061,126.852013,11530107
1334,Point,1941,오류동역 2번출구,구로구,서울특별시 구로구 서해안로 2340-10,37.493671,126.843704,11530108
1335,Point,1943,온수역 북측,구로구,서울특별시 구로구 경인로3길 지하 64,37.49279,126.824524,11530110
1336,Point,1946,구로역 광장,구로구,서울특별시 구로구 구로중앙로 174,37.503117,126.880386,11530102
1337,Point,1951,천왕이펜하우스 4단지 상가 앞,구로구,서울특별시 구로구 천왕로 9,37.480705,126.838959,11530111
1338,Point,1952,천왕연지타운2단지 앞,구로구,서울특별시 구로구 오리로 1102-10,37.482105,126.845726,11530111
1339,Point,1953,천왕역 4번출구 뒤,구로구,서울특별시 구로구 오리로 지하 1154,37.486385,126.83921,11530111
1340,Point,1955,디지털입구 교차로,구로구,서울특별시 구로구 시흥대로 551,37.482883,126.901039,11530102
1341,Point,1956,동아1차APT105동 버스정류장(신도림중학교 방면),구로구,서울특별시 구로구 신도림로 67,37.51001,126.88205,11530101
1342,Point,1957,구로거리공원 동측(신도림역 방면),구로구,서울특별시 구로구 구일로 90-51,37.493401,126.874329,11530102
1343,Point,1958,500번·507번 버스 종점 앞,구로구,서울특별시 구로구 가마산로 272,37.495781,126.890122,11530102
1344,Point,1959,구로구의회 앞,구로구,서울특별시 구로구 가마산로25길 9-24,37.496456,126.889587,11530102
1345,Point,1960,화광신문사 앞,구로구,서울특별시 구로구 공원로 68,37.50285,126.889481,11530102
1346,Point,1961,신도림테크노근린공원,구로구,서울특별시 구로구 새말로 121-15,37.508194,126.891304,11530102
1347,Point,1962,가리봉동주민센터,구로구,서울특별시 구로구 디지털로26길 5,37.481602,126.892799,11530102
1348,Point,1964,원메디타운 앞,구로구,서울특별시 구로구 경인로 403,37.49789,126.864502,11530106
1349,Point,1965,삼환로즈빌아파트 105동 옆,구로구,서울특별시 구로구 경인로 343,37.497242,126.859123,11530107
1350,Point,1966,한마을아파트 정문상가,구로구,서울특별시 구로구 경인로 382,37.496498,126.863098,11530107
1351,Point,1967,참새공원(백곡경노당),구로구,서울특별시 구로구 고척로21길 85,37.505138,126.844337,11530107
1352,Point,1968,동인오피스텔 건너편 소공원,구로구,서울특별시 구로구 고척로22길 64,37.498482,126.847504,11530107
1353,Point,1969,궁동생태공원,구로구,서울특별시 구로구 오리로 1352,37.501904,126.828964,11530109
1354,Point,1971,오정초교 앞 보도육교,구로구,서울특별시 구로구 경인로2길 10,37.490723,126.826393,11530110
1355,Point,1973,오리로와 서해안도로 교차로 앞,구로구,서울특별시 구로구 오리로 1181,37.488598,126.836495,11530108
1356,Point,1974,신도림2차e편한세상아파트 203동 앞,구로구,서울특별시 구로구 신도림로 16,37.50518,126.882538,11530101
1357,Point,1975,대림역 1번 출입구 밑,구로구,서울특별시 구로구 도림천로 351,37.492565,126.894752,11530102
1358,Point,1976,남구로역 5번 출입구 앞,구로구,서울특별시 구로구 도림로 지하 7,37.48568,126.886703,11530102
1359,Point,1977,천왕역 1번 출입구 앞,구로구,서울특별시 구로구 오리로 지하 1154,37.48621,126.838821,11530111
1360,Point,1979,구로1동우체국 앞,구로구,서울특별시 구로구 구일로 64,37.492031,126.873772,11530102
1361,Point,1981,천왕이펜하우스5단지 앞,구로구,서울특별시 구로구 천왕로 10,37.479431,126.842697,11530111
1362,Point,1983,구로동롯데아파트,구로구,서울특별시 구로구 새말로 31,37.502548,126.883881,11530102
1363,Point,1984,구로구청,구로구,서울특별시 구로구 가마산로 245,37.495266,126.888474,11530102
1364,Point,1985,구로도서관,구로구,서울특별시 구로구 공원로 15,37.498516,126.891991,11530102
1365,Point,1986,태평양물산빌딩,구로구,구로구 구로동 197-21,37.484859,126.895187,11530102
1366,Point,1987,개봉아이파크아파트 앞,구로구,구로구 개봉동 489-1,37.490341,126.860931,11530107
1367,Point,1988,고척LIGA아파트 앞,구로구,구로구 고척동 185-10,37.50605,126.860786,11530106
1368,Point,1991,오류동역 맞은편,구로구, 구로구 오류동 6-2,37.496761,126.844963,11530108
1369,Point,1992,구로구배드민턴실내체육관 앞,구로구,구로구 오류동 326-1,37.491798,126.83242,11530108
1370,Point,1993,금강수목원아파트 앞,구로구,구로구 오류동 255-5,37.48938,126.834198,11530108
1371,Point,1994,삼성전자 물류센터 앞,구로구,서울시 구로구 구일로126,37.496998,126.87178,11530102
1372,Point,1996,구일역 1번 출입구 앞,구로구,구로구 구로동 642-77,37.495399,126.87101,11530102
1373,Point,1998,고척교 교차로,구로구,구로구 구로동 621-12,37.498569,126.871521,11530102
1374,Point,1999,수궁동 성당 주변,구로구,구로구 궁동 252-17,37.495258,126.830658,11530109
1375,Point,2000,신도림4차 e편한세상 아파트 1109동 앞,구로구,구로구 신도림동 312-16,37.512329,126.886833,11530101
1376,Point,2002,노들역 1번출구,동작구,서울특별시 동작구 노량진로 지하 238,37.512844,126.952469,11590104
1377,Point,2003,사육신공원앞,동작구,서울특별시 동작구 노량진로 191,37.513359,126.948059,11590101
1378,Point,2007,유한양행앞,동작구,서울특별시 동작구 노량진로 74,37.512939,126.934242,11590108
1379,Point,2008,노량진근린공원 대방공원,동작구,서울특별시 동작구 여의대방로44길 20,37.509369,126.92807,11590108
1380,Point,2009,보라매역 8번출구,동작구,서울특별시 동작구 상도로 지하 2,37.500076,126.921081,11590108
1381,Point,2012,대림사거리(동작상떼빌아파트),동작구,서울특별시 동작구 시흥대로 634,37.488361,126.906227,11590109
1382,Point,2013,장승배기역 5번출구,동작구,서울특별시 동작구 상도로 지하 188,37.505852,126.939362,11590102
1383,Point,2015,신대방삼거리역 6번출구쪽,동작구,서울특별시 동작구 상도로 지하 76,37.499855,126.929565,11590108
1384,Point,2016,신대방삼거리역 3번출구쪽,동작구,서울특별시 동작구 상도로 지하 76,37.499645,126.927093,11590108
1385,Point,2020,장승배기역2번출구뒷편쪽,동작구,서울특별시 동작구 상도로 지하 188,37.504498,126.938988,11590102
1386,Point,2024,상도역 1번출구,동작구,서울특별시 동작구 상도로 지하 272,37.502178,126.948204,11590103
1387,Point,2025,흑석역 1번출구,동작구,서울특별시 동작구 현충로 지하 90,37.50938,126.963615,11590105
1388,Point,2026,흑석역 4번출구,동작구,서울특별시 동작구 현충로 지하 90,37.508587,126.963493,11590105
1389,Point,2027,중앙대학교 정문 1,동작구,서울특별시 동작구 흑석로 47,37.507042,126.959152,11590105
1390,Point,2032,이수역 11번출구쪽,동작구,서울특별시 동작구 사당로 지하 310,37.485508,126.981621,11590107
1391,Point,2033,사당동 아르테스 웨딩앞,동작구,서울특별시 동작구 동작대로 지하 3,37.481491,126.981583,11590107
1392,Point,2034,사당역 7번출구쪽,동작구,서울특별시 동작구 동작대로 지하 3,37.476891,126.980576,11590107
1393,Point,2036,정금마을 마을버스정류장,동작구,서울특별시 서초구 동작대로 198,37.494705,126.982391,11590106
1394,Point,2037,동작역 5번출구 동작주차공원,동작구,서울특별시 동작구 현충로 지하 220,37.503189,126.97715,11590106
1395,Point,2038,동작역 7번출구,동작구,서울특별시 동작구 현충로 지하 220,37.503181,126.97609,11590106
1396,Point,2040,비계 버스정류소,동작구,서울특별시 동작구 현충로 151,37.506359,126.969078,11590105
1397,Point,2041,사당중학교 버스정류소,동작구,서울특별시 동작구 사당로 169,37.486835,126.968048,11590107
1398,Point,2048,삼일초등학교 인근,동작구,서울특별시 동작구 사당로23나길 27,37.489079,126.973564,11590107
1399,Point,2050,노량진역 5번출구,동작구,서울특별시 동작구 노량진로 지하 130,37.513248,126.939972,11590101
1400,Point,2054,삼익아파트,동작구,서울특별시 동작구 만양로 84,37.510548,126.944847,11590101
1401,Point,2056,동작구민 체육센터,동작구,서울특별시 동작구 여의대방로16길 53,37.494499,126.916527,11590109
1402,Point,2057,상도 아이파크 아파트,동작구,서울특별시 동작구 장승배기로 26,37.500881,126.94175,11590102
1403,Point,2058,동작경찰서,동작구,서울특별시 동작구 노량진동 113-7 ,37.513523,126.943527,11590101
1404,Point,2059,보라매공원 정문,동작구,서울특별시 동작구 신대방동 395 ,37.497078,126.917793,11590109
1405,Point,2060,남성역3번출구 뒤,동작구,서울특별시 동작구 사당동 1131 ,37.484631,126.97155,11590107
1406,Point,2061,한강 현대아파트 건너편,동작구,동작구 흑석동 27-83 ,37.505928,126.969231,11590105
1407,Point,2062,사당새마을금고,동작구,서울특별시 사당동 211-2 ,37.486652,126.967842,11590107
1408,Point,2064,흑석한강푸르지오 106동앞,동작구,서울특별시 동작구 흑석한강로 27,37.505356,126.966179,11590105
1409,Point,2065,서울시여성가족재단,동작구,서울특별시 동작구 여의대방로54길 18,37.51199,126.927086,11590108
1410,Point,2066,양문교회 앞,동작구,동작구 신대방동 607-8,37.489399,126.907112,11560133
1411,Point,2067,보라매역?동작세무서 버스정류장(강남중학교방면),동작구,서울특별시 동작구 여의대방로122,37.497669,126.919869,11590109
1412,Point,2068,총신대 앞(육교),동작구,동작구  사당동 1112,37.488159,126.966476,11590107
1413,Point,2069,숭실대 입구역3번 출구 앞,동작구,동작구  상도동 514,37.496601,126.953682,11590102
1414,Point,2070,노량진역 2번 출구 앞,동작구,동작구  노량진동 67-3,37.51392,126.943069,11590101
1415,Point,2071,대림아파트 후문 상가 옆,동작구,동작구 사당로23길 137,37.488869,126.971909,11590107
1416,Point,2076,노들나루공원 입구,동작구, 동작구 본동 258-49,37.513577,126.955551,11590104
1417,Point,2077,노들역 3번출구,동작구, 동작구 노량진로 250-1,37.511936,126.954163,11590104
1418,Point,2078,흑석 아크로리버하임(103동),동작구, 동작구 흑석동 143-57,37.510838,126.961632,11590105
1419,Point,2079,중앙대학교 정문,동작구, 동작구 흑석동 221-1,37.506672,126.957779,11590105
1420,Point,2080,대방지하보도(대방동경남아너스빌아파트),동작구, 동작구 대방동 341-15,37.512135,126.925438,11590108
1421,Point,2082,7호선 이수역7번출구,동작구, 동작구 동작대로 89,37.484608,126.981796,11590107
1422,Point,2083,흑석롯데캐슬에듀포레(107동),동작구, 동작구 흑석동 86-212,37.504704,126.960731,11590105
1423,Point,2084,e편한세상 상도노빌리티 앞,동작구, 동작구 상도동 26-77,37.504562,126.946785,11590102
1424,Point,2085,강남중학교 앞,동작구, 동작구 대방동 466-45,37.502743,126.921577,11590108
1425,Point,2086,삼일수영장 앞,동작구, 동작구 사당로27길 103,37.487122,126.974358,11590107
1426,Point,2088,상도중앙하이츠빌 입구,동작구, 동작구 상도동 159-186,37.500248,126.94973,11590102
1427,Point,2089,사당역10번출구(금강빌딩),동작구, 동작구 동작대로 29,37.479107,126.981506,11590107
1428,Point,2090,기아자동차 사당점 앞,동작구, 동작구 사당로 272,37.48378,126.97792,11590107
1429,Point,2091,이수역9번출구,동작구, 동작구 사당동 147-141,37.484703,126.980591,11590107
1430,Point,2092,흑석한강푸르지오(110동),동작구, 동작구 흑석동 336-7,37.503113,126.964714,11590105
1431,Point,2093,상도SH빌아파트 입구,동작구, 동작구 상도로53길 70,37.503212,126.954598,11590102
1432,Point,2094,숭실대학교(중문) ,동작구, 동작구 상도동 512-10,37.495506,126.956375,11590102
1433,Point,2095,경문고등학교 앞,동작구, 동작구 동작동 산1-13,37.491501,126.982407,11590107
